"","year","mun","trat","pto","se","value"
"9442",2015,"Puruandiro",0,1,"Electric power industry, and drinking water collection and supply",395
"9443",2015,"Churumuco",0,1,"Electric power industry, and drinking water collection and supply",0
"9444",2015,"Zinapecuaro",1,1,"Electric power industry, and drinking water collection and supply",271
"9445",2015,"Querendaro",0,1,"Electric power industry, and drinking water collection and supply",0
"9446",2015,"Indaparapeo",0,1,"Electric power industry, and drinking water collection and supply",0
"9447",2015,"Charo",0,1,"Electric power industry, and drinking water collection and supply",0
"9448",2015,"Alvaro Obregon",0,1,"Electric power industry, and drinking water collection and supply",0
"9449",2015,"Coeneo",0,1,"Electric power industry, and drinking water collection and supply",0
"9450",2015,"Jimenez",0,1,"Electric power industry, and drinking water collection and supply",0
"9451",2015,"Huaniqueo",0,1,"Electric power industry, and drinking water collection and supply",0
"9452",2015,"Caracuaro",0,1,"Electric power industry, and drinking water collection and supply",0
"9453",2015,"Cuitzeo",0,1,"Electric power industry, and drinking water collection and supply",173
"9454",2015,"Chucandiro",0,1,"Electric power industry, and drinking water collection and supply",0
"9455",2015,"Santa Ana Maya",0,1,"Electric power industry, and drinking water collection and supply",0
"9456",2015,"Huandacareo",0,1,"Electric power industry, and drinking water collection and supply",0
"9457",2015,"Copandaro",0,1,"Electric power industry, and drinking water collection and supply",0
"9458",2015,"Tzitzio",0,1,"Electric power industry, and drinking water collection and supply",0
"9459",2015,"Apatzingan",1,1,"Electric power industry, and drinking water collection and supply",821
"9460",2015,"Charapan",0,1,"Electric power industry, and drinking water collection and supply",0
"9461",2015,"Cheran",0,1,"Electric power industry, and drinking water collection and supply",0
"9462",2015,"Gabriel Zamora",0,1,"Electric power industry, and drinking water collection and supply",136
"9463",2015,"Mugica",0,1,"Electric power industry, and drinking water collection and supply",626
"9464",2015,"Nuevo Urecho",0,1,"Electric power industry, and drinking water collection and supply",0
"9465",2015,"Paracuaro",0,1,"Electric power industry, and drinking water collection and supply",121
"9466",2015,"Paracho",0,1,"Electric power industry, and drinking water collection and supply",233
"9467",2015,"Taretan",1,1,"Electric power industry, and drinking water collection and supply",0
"9468",2015,"Uruapan",1,1,"Electric power industry, and drinking water collection and supply",3461
"9469",2015,"Tingambato",1,1,"Electric power industry, and drinking water collection and supply",0
"9470",2015,"Tepalcatepec",0,1,"Electric power industry, and drinking water collection and supply",401
"9471",2015,"Buenavista",0,1,"Electric power industry, and drinking water collection and supply",310
"9472",2015,"Ziracuaretiro",1,1,"Electric power industry, and drinking water collection and supply",0
"9473",2015,"Nuevo Parangaricutiro",1,1,"Electric power industry, and drinking water collection and supply",0
"9474",2015,"Nahuatzen",0,1,"Electric power industry, and drinking water collection and supply",0
"9475",2015,"Coalcoman",0,1,"Electric power industry, and drinking water collection and supply",0
"9476",2015,"Tumbiscatio",0,1,"Electric power industry, and drinking water collection and supply",0
"9477",2015,"Aguililla",0,1,"Electric power industry, and drinking water collection and supply",0
"9478",2015,"Tancitaro",1,1,"Electric power industry, and drinking water collection and supply",36
"9479",2015,"Cotija",1,1,"Electric power industry, and drinking water collection and supply",106
"9480",2015,"Chilchota",1,1,"Electric power industry, and drinking water collection and supply",0
"9481",2015,"Jacona",0,1,"Electric power industry, and drinking water collection and supply",144
"9482",2015,"Jiquilpan",0,1,"Electric power industry, and drinking water collection and supply",698
"9483",2015,"La Piedad",0,1,"Electric power industry, and drinking water collection and supply",704
"9484",2015,"Los Reyes",1,1,"Electric power industry, and drinking water collection and supply",617
"9485",2015,"Periban",1,1,"Electric power industry, and drinking water collection and supply",0
"9486",2015,"Sahuayo",0,1,"Electric power industry, and drinking water collection and supply",79
"9487",2015,"Tinguindin",1,1,"Electric power industry, and drinking water collection and supply",0
"9488",2015,"Tocumbo",1,1,"Electric power industry, and drinking water collection and supply",0
"9489",2015,"Venustiano Carranza",0,1,"Electric power industry, and drinking water collection and supply",0
"9490",2015,"Zamora",0,1,"Electric power industry, and drinking water collection and supply",1257
"9491",2015,"Penjamillo",0,1,"Electric power industry, and drinking water collection and supply",191
"9492",2015,"Pajacuaran",0,1,"Electric power industry, and drinking water collection and supply",0
"9493",2015,"Vista Hermosa",0,1,"Electric power industry, and drinking water collection and supply",0
"9494",2015,"Tanhuato",0,1,"Electric power industry, and drinking water collection and supply",0
"9495",2015,"Brisenas",0,1,"Electric power industry, and drinking water collection and supply",0
"9496",2015,"Zinaparo",0,1,"Electric power industry, and drinking water collection and supply",0
"9497",2015,"Churintzio",0,1,"Electric power industry, and drinking water collection and supply",36
"9498",2015,"Numaran",0,1,"Electric power industry, and drinking water collection and supply",0
"9499",2015,"Tangancicuaro",1,1,"Electric power industry, and drinking water collection and supply",172
"9500",2015,"Purepero",1,1,"Electric power industry, and drinking water collection and supply",301
"9501",2015,"Tlazazalca",0,1,"Electric power industry, and drinking water collection and supply",0
"9502",2015,"Cojumatlan de Regules",0,1,"Electric power industry, and drinking water collection and supply",0
"9503",2015,"Chavinda",0,1,"Electric power industry, and drinking water collection and supply",0
"9504",2015,"Tangamandapio",1,1,"Electric power industry, and drinking water collection and supply",0
"9505",2015,"Yurecuaro",0,1,"Electric power industry, and drinking water collection and supply",307
"9506",2015,"Ecuandureo",0,1,"Electric power industry, and drinking water collection and supply",0
"9507",2015,"Villamar",0,1,"Electric power industry, and drinking water collection and supply",0
"9508",2015,"Ixtlan",0,1,"Electric power industry, and drinking water collection and supply",0
"9509",2015,"Marcos Castellanos",0,1,"Electric power industry, and drinking water collection and supply",0
"9510",2015,"Hidalgo",1,1,"Electric power industry, and drinking water collection and supply",2013
"9511",2015,"Jungapeo",1,1,"Electric power industry, and drinking water collection and supply",0
"9512",2015,"Zitacuaro",1,1,"Electric power industry, and drinking water collection and supply",776
"9513",2015,"Angangueo",0,1,"Electric power industry, and drinking water collection and supply",0
"9514",2015,"Tlalpujahua",0,1,"Electric power industry, and drinking water collection and supply",0
"9515",2015,"Ocampo",1,1,"Electric power industry, and drinking water collection and supply",0
"9516",2015,"Maravatio",0,1,"Electric power industry, and drinking water collection and supply",0
"9517",2015,"Contepec",0,1,"Electric power industry, and drinking water collection and supply",240
"9518",2015,"Huetamo",0,1,"Electric power industry, and drinking water collection and supply",0
"9519",2015,"San Lucas",0,1,"Electric power industry, and drinking water collection and supply",0
"9520",2015,"Irimbo",0,1,"Electric power industry, and drinking water collection and supply",0
"9521",2015,"Aporo",0,1,"Electric power industry, and drinking water collection and supply",0
"9522",2015,"Tuxpan",1,1,"Electric power industry, and drinking water collection and supply",191
"9523",2015,"Senguio",0,1,"Electric power industry, and drinking water collection and supply",0
"9524",2015,"Tiquicheo",0,1,"Electric power industry, and drinking water collection and supply",0
"9525",2015,"Tuzantla",0,1,"Electric power industry, and drinking water collection and supply",0
"9526",2015,"Juarez",1,1,"Electric power industry, and drinking water collection and supply",0
"9527",2015,"Epitacio Huerta",0,1,"Electric power industry, and drinking water collection and supply",0
"9528",2015,"Arteaga",0,1,"Electric power industry, and drinking water collection and supply",1453
"9529",2015,"Lazaro Cardenas",0,1,"Electric power industry, and drinking water collection and supply",2544
"9530",2016,"Chinicuila",0,1,"Electric power industry, and drinking water collection and supply",0
"9531",2016,"Coahuayana",0,1,"Electric power industry, and drinking water collection and supply",240
"9532",2016,"Aquila",0,1,"Electric power industry, and drinking water collection and supply",0
"9533",2016,"Morelia",0,1,"Electric power industry, and drinking water collection and supply",6222
"9534",2016,"Nocupetaro",0,1,"Electric power industry, and drinking water collection and supply",0
"9535",2016,"Patzcuaro",1,1,"Electric power industry, and drinking water collection and supply",723
"9536",2016,"Quiroga",1,1,"Electric power industry, and drinking water collection and supply",0
"9537",2016,"Tacambaro",1,1,"Electric power industry, and drinking water collection and supply",327
"9538",2016,"Turicato",1,1,"Electric power industry, and drinking water collection and supply",0
"9539",2016,"Zacapu",0,1,"Electric power industry, and drinking water collection and supply",769
"9540",2016,"Tarimbaro",1,1,"Electric power industry, and drinking water collection and supply",0
"9541",2016,"Acuitzio",1,1,"Electric power industry, and drinking water collection and supply",48
"9542",2016,"Ario",1,1,"Electric power industry, and drinking water collection and supply",0
"9543",2016,"Erongaricuaro",1,1,"Electric power industry, and drinking water collection and supply",0
"9544",2016,"La Huacana",0,1,"Electric power industry, and drinking water collection and supply",0
"9545",2016,"Huiramba",1,1,"Electric power industry, and drinking water collection and supply",0
"9546",2016,"Lagunillas",1,1,"Electric power industry, and drinking water collection and supply",0
"9547",2016,"Madero",1,1,"Electric power industry, and drinking water collection and supply",0
